Date, Australian Dollar into Sterling , Canadian Dollar into Sterling , Japanese Yen into Sterling , Saudi Riyal into Sterling , US $ into Sterling 
02/03/2015, 1.9735 , 1.9242 , 184.5437 , 5.7612 , 1.5362 
03/03/2015, 1.9627 , 1.9149 , 183.8184 , 5.7650 , 1.5372 
04/03/2015, 1.9523 , 1.9021 , 182.6936 , 5.7263 , 1.5269 
05/03/2015, 1.9590 , 1.9019 , 183.0878 , 5.7143 , 1.5237 
06/03/2015, 1.9481 , 1.8971 , 182.4640 , 5.6483 , 1.5061 
09/03/2015, 1.9567 , 1.9019 , 182.9333 , 5.6613 , 1.5096 
10/03/2015, 1.9755 , 1.9060 , 182.8453 , 5.6573 , 1.5085 
11/03/2015, 1.9714 , 1.9076 , 181.5967 , 5.6051 , 1.4945 
12/03/2015, 1.9345 , 1.8919 , 180.7827 , 5.5901 , 1.4905 
13/03/2015, 1.9338 , 1.8892 , 178.7863 , 5.5340 , 1.4755 
16/03/2015, 1.9336 , 1.8891 , 179.5388 , 5.5513 , 1.4800 
17/03/2015, 1.9360 , 1.8828 , 178.8178 , 5.5298 , 1.4743 
18/03/2015, 1.9190 , 1.8757 , 177.5831 , 5.5084 , 1.4686 
19/03/2015, 1.9332 , 1.8768 , 178.0642 , 5.5238 , 1.4727 
20/03/2015, 1.9232 , 1.8794 , 179.4818 , 5.5971 , 1.4922 
23/03/2015, 1.9032 , 1.8694 , 178.8586 , 5.6017 , 1.4936 
24/03/2015, 1.8894 , 1.8603 , 178.3119 , 5.5762 , 1.4868 
25/03/2015, 1.8985 , 1.8666 , 178.0553 , 5.5945 , 1.4915 
26/03/2015, 1.8944 , 1.8509 , 176.6614 , 5.5663 , 1.4843 
27/03/2015, 1.9190 , 1.8715 , 177.2862 , 5.5813 , 1.4878 
30/03/2015, 1.9382 , 1.8799 , 177.6572 , 5.5539 , 1.4806 
31/03/2015, 1.9428 , 1.8805 , 178.0304 , 5.5693 , 1.4847 
01/04/2015, 1.9451 , 1.8733 , 177.2734 , 5.5579 , 1.4816 
02/04/2015, 1.9570 , 1.8652 , 177.5653 , 5.5623 , 1.4828 
07/04/2015, 1.9433 , 1.8555 , 178.8918 , 5.5773 , 1.4868 
08/04/2015, 1.9384 , 1.8703 , 179.0432 , 5.5978 , 1.4924 
09/04/2015, 1.9141 , 1.8577 , 177.3451 , 5.5280 , 1.4737 
10/04/2015, 1.9072 , 1.8435 , 176.1050 , 5.4957 , 1.4651 
13/04/2015, 1.9347 , 1.8447 , 176.2165 , 5.4919 , 1.4642 
14/04/2015, 1.9338 , 1.8434 , 176.2229 , 5.5470 , 1.4790 
15/04/2015, 1.9388 , 1.8326 , 176.1731 , 5.5378 , 1.4766 
16/04/2015, 1.9170 , 1.8227 , 177.7749 , 5.5877 , 1.4899 
17/04/2015, 1.9257 , 1.8281 , 178.1257 , 5.6110 , 1.4961 
20/04/2015, 1.9305 , 1.8195 , 177.8763 , 5.5936 , 1.4915 
21/04/2015, 1.9286 , 1.8326 , 178.4942 , 5.6003 , 1.4933 
22/04/2015, 1.9371 , 1.8424 , 180.1764 , 5.6390 , 1.5036 
23/04/2015, 1.9377 , 1.8306 , 180.1362 , 5.6454 , 1.5054 
24/04/2015, 1.9388 , 1.8460 , 180.4635 , 5.6870 , 1.5165 
27/04/2015, 1.9343 , 1.8401 , 181.2239 , 5.7047 , 1.5211 
28/04/2015, 1.9153 , 1.8436 , 182.1104 , 5.7467 , 1.5324 
29/04/2015, 1.9176 , 1.8486 , 183.8099 , 5.7953 , 1.5454 
30/04/2015, 1.9485 , 1.8615 , 183.9089 , 5.7630 , 1.5368 
01/05/2015, 1.9368 , 1.8460 , 182.2909 , 5.6914 , 1.5177 
05/05/2015, 1.9137 , 1.8239 , 182.3160 , 5.6974 , 1.5193 
06/05/2015, 1.9020 , 1.8250 , 182.0306 , 5.7188 , 1.5248 
07/05/2015, 1.9204 , 1.8470 , 181.6400 , 5.7003 , 1.5200 
08/05/2015, 1.9517 , 1.8715 , 184.7093 , 5.7834 , 1.5422 
11/05/2015, 1.9659 , 1.8811 , 186.6506 , 5.8354 , 1.5562 
12/05/2015, 1.9630 , 1.8789 , 187.7837 , 5.8738 , 1.5663 
13/05/2015, 1.9421 , 1.8842 , 187.3324 , 5.8985 , 1.5729 
14/05/2015, 1.9499 , 1.8854 , 187.8946 , 5.9098 , 1.5759 
15/05/2015, 1.9604 , 1.8959 , 188.3628 , 5.9213 , 1.5789 
18/05/2015, 1.9580 , 1.9022 , 187.9331 , 5.8807 , 1.5682 
19/05/2015, 1.9604 , 1.8990 , 187.1385 , 5.8153 , 1.5507 
20/05/2015, 1.9744 , 1.9016 , 188.5387 , 5.8341 , 1.5556 
21/05/2015, 1.9893 , 1.9141 , 189.8093 , 5.8752 , 1.5666 
22/05/2015, 1.9807 , 1.9038 , 188.2441 , 5.8135 , 1.5501 
26/05/2015, 1.9868 , 1.9105 , 189.3155 , 5.7692 , 1.5384 
27/05/2015, 1.9870 , 1.9134 , 189.7488 , 5.7497 , 1.5332 
28/05/2015, 2.0018 , 1.9120 , 189.9878 , 5.7347 , 1.5292 
29/05/2015, 1.9931 , 1.9040 , 189.3280 , 5.7235 , 1.5261 
01/06/2015, 1.9972 , 1.9074 , 189.3728 , 5.7031 , 1.5207 
02/06/2015, 1.9787 , 1.9072 , 190.2635 , 5.7488 , 1.5329 
03/06/2015, 1.9645 , 1.9084 , 190.3037 , 5.7493 , 1.5331 
04/06/2015, 2.0017 , 1.9152 , 191.2789 , 5.7620 , 1.5365 
05/06/2015, 1.9983 , 1.9009 , 191.5032 , 5.7155 , 1.5241 
08/06/2015, 2.0013 , 1.9015 , 191.4443 , 5.7277 , 1.5274 
09/06/2015, 1.9957 , 1.8886 , 190.4975 , 5.7440 , 1.5317 
10/06/2015, 2.0037 , 1.9053 , 190.5793 , 5.8279 , 1.5541 
11/06/2015, 2.0071 , 1.9063 , 191.6019 , 5.8100 , 1.5493 
12/06/2015, 2.0116 , 1.9152 , 191.9223 , 5.8382 , 1.5568 
15/06/2015, 2.0010 , 1.9171 , 191.9282 , 5.8284 , 1.5542 
16/06/2015, 2.0153 , 1.9274 , 192.8997 , 5.8603 , 1.5627 
17/06/2015, 2.0493 , 1.9353 , 195.1810 , 5.8914 , 1.5710 
18/06/2015, 2.0290 , 1.9370 , 195.3045 , 5.9557 , 1.5881 
19/06/2015, 2.0474 , 1.9507 , 194.9920 , 5.9567 , 1.5884 
22/06/2015, 2.0388 , 1.9423 , 194.9059 , 5.9323 , 1.5819 
23/06/2015, 2.0361 , 1.9403 , 194.8666 , 5.8990 , 1.5729 
24/06/2015, 2.0442 , 1.9488 , 195.4468 , 5.8952 , 1.5720 
25/06/2015, 2.0315 , 1.9419 , 194.5059 , 5.8967 , 1.5724 
26/06/2015, 2.0585 , 1.9479 , 194.9452 , 5.8985 , 1.5729 
29/06/2015, 2.0575 , 1.9493 , 193.1159 , 5.9053 , 1.5744 
30/06/2015, 2.0467 , 1.9635 , 192.4600 , 5.8995 , 1.5729 
01/07/2015, 2.0393 , 1.9607 , 192.2077 , 5.8630 , 1.5633 
02/07/2015, 2.0444 , 1.9603 , 192.0507 , 5.8520 , 1.5605 
03/07/2015, 2.0757 , 1.9617 , 191.4890 , 5.8527 , 1.5605 
06/07/2015, 2.0720 , 1.9693 , 191.3585 , 5.8509 , 1.5602 
07/07/2015, 2.0764 , 1.9685 , 188.4356 , 5.7824 , 1.5419 
08/07/2015, 2.0641 , 1.9538 , 185.8481 , 5.7577 , 1.5353 
09/07/2015, 2.0718 , 1.9600 , 186.6751 , 5.7704 , 1.5387 
10/07/2015, 2.0897 , 1.9739 , 190.2366 , 5.8163 , 1.5508 
13/07/2015, 2.1021 , 1.9828 , 191.6840 , 5.8226 , 1.5526 
14/07/2015, 2.0905 , 1.9824 , 192.1805 , 5.8397 , 1.5570 
15/07/2015, 2.1100 , 2.0137 , 193.5291 , 5.8569 , 1.5616 
16/07/2015, 2.1005 , 2.0159 , 193.3876 , 5.8476 , 1.5592 
17/07/2015, 2.1171 , 2.0287 , 193.8023 , 5.8632 , 1.5633 
20/07/2015, 2.1142 , 2.0224 , 193.7306 , 5.8478 , 1.5592 
21/07/2015, 2.0921 , 2.0123 , 192.7074 , 5.8360 , 1.5561 
22/07/2015, 2.1183 , 2.0361 , 193.9026 , 5.8623 , 1.5631 
23/07/2015, 2.1061 , 2.0179 , 192.5783 , 5.8235 , 1.5528 
24/07/2015, 2.1304 , 2.0257 , 191.7969 , 5.8148 , 1.5505 
27/07/2015, 2.1340 , 2.0289 , 191.7652 , 5.8419 , 1.5578 
28/07/2015, 2.1334 , 2.0229 , 192.5844 , 5.8425 , 1.5580 
29/07/2015, 2.1418 , 2.0185 , 193.7313 , 5.8689 , 1.5650 
30/07/2015, 2.1456 , 2.0346 , 194.0667 , 5.8537 , 1.5609 
31/07/2015, 2.1241 , 2.0292 , 193.3427 , 5.8527 , 1.5606 
03/08/2015, 2.1461 , 2.0494 , 193.5975 , 5.8576 , 1.5619 
04/08/2015, 2.1024 , 2.0477 , 193.3060 , 5.8494 , 1.5598 
05/08/2015, 2.1247 , 2.0539 , 195.0906 , 5.8522 , 1.5606 
06/08/2015, 2.1095 , 2.0416 , 193.3379 , 5.8142 , 1.5503 
07/08/2015, 2.0921 , 2.0238 , 192.3200 , 5.8021 , 1.5471 
10/08/2015, 2.1025 , 2.0327 , 193.5539 , 5.8293 , 1.5544 
11/08/2015, 2.1339 , 2.0437 , 194.3790 , 5.8390 , 1.5569 
12/08/2015, 2.1218 , 2.0304 , 193.6766 , 5.8655 , 1.5638 
13/08/2015, 2.1185 , 2.0392 , 193.9117 , 5.8463 , 1.5584 
14/08/2015, 2.1162 , 2.0395 , 193.9950 , 5.8550 , 1.5607 
17/08/2015, 2.1137 , 2.0453 , 194.0048 , 5.8520 , 1.5599 
18/08/2015, 2.1355 , 2.0473 , 194.7703 , 5.8722 , 1.5653 
19/08/2015, 2.1365 , 2.0546 , 194.3863 , 5.8677 , 1.5641 
20/08/2015, 2.1351 , 2.0525 , 193.6260 , 5.8760 , 1.5663 
21/08/2015, 2.1366 , 2.0620 , 191.8792 , 5.8786 , 1.5670 
24/08/2015, 2.1880 , 2.0762 , 186.9202 , 5.9027 , 1.5738 
25/08/2015, 2.1877 , 2.0847 , 188.2384 , 5.8889 , 1.5697 
26/08/2015, 2.1864 , 2.0668 , 185.1399 , 5.8296 , 1.5541 
27/08/2015, 2.1519 , 2.0365 , 185.5829 , 5.7672 , 1.5373 
28/08/2015, 2.1468 , 2.0307 , 185.7834 , 5.7601 , 1.5354 
01/09/2015, 2.1787 , 2.0244 , 183.7468 , 5.7478 , 1.5325 
02/09/2015, 2.1828 , 2.0352 , 183.8219 , 5.7358 , 1.5293 
03/09/2015, 2.1674 , 2.0046 , 183.1624 , 5.7114 , 1.5228 
04/09/2015, 2.1890 , 2.0124 , 180.8286 , 5.6899 , 1.5174 
07/09/2015, 2.2037 , 2.0301 , 182.1964 , 5.7259 , 1.5267 
08/09/2015, 2.1954 , 2.0343 , 183.9394 , 5.7604 , 1.5359 
09/09/2015, 2.1864 , 2.0267 , 185.8913 , 5.7622 , 1.5368 
10/09/2015, 2.1863 , 2.0457 , 186.4286 , 5.7868 , 1.5429 
11/09/2015, 2.1822 , 2.0499 , 185.7481 , 5.7747 , 1.5402 
14/09/2015, 2.1524 , 2.0406 , 184.7344 , 5.7691 , 1.5383 
15/09/2015, 2.1663 , 2.0377 , 184.5144 , 5.7593 , 1.5357 
16/09/2015, 2.1577 , 2.0486 , 186.9523 , 5.8190 , 1.5516 
17/09/2015, 2.1721 , 2.0469 , 187.6368 , 5.8209 , 1.5520 
18/09/2015, 2.1583 , 2.0423 , 186.9265 , 5.8433 , 1.5585 
21/09/2015, 2.1695 , 2.0522 , 186.6132 , 5.8051 , 1.5484 
22/09/2015, 2.1731 , 2.0391 , 184.1740 , 5.7545 , 1.5344 
23/09/2015, 2.1703 , 2.0229 , 183.4917 , 5.7101 , 1.5225 
24/09/2015, 2.1856 , 2.0407 , 182.3381 , 5.7320 , 1.5284 
25/09/2015, 2.1625 , 2.0239 , 183.3171 , 5.6907 , 1.5174 
28/09/2015, 2.1694 , 2.0289 , 181.9331 , 5.6912 , 1.5175 
29/09/2015, 2.1595 , 2.0303 , 181.5500 , 5.6775 , 1.5138 
30/09/2015, 2.1565 , 2.0309 , 181.4308 , 5.6806 , 1.5147 
01/10/2015, 2.1490 , 2.0044 , 181.2993 , 5.6836 , 1.5155 
02/10/2015, 2.1619 , 2.0081 , 181.2144 , 5.7005 , 1.5200 
05/10/2015, 2.1436 , 1.9891 , 182.5730 , 5.6924 , 1.5179 
06/10/2015, 2.1317 , 1.9884 , 182.8026 , 5.7050 , 1.5212 
07/10/2015, 2.1206 , 1.9924 , 183.7866 , 5.7427 , 1.5313 
08/10/2015, 2.1228 , 1.9960 , 183.3106 , 5.7359 , 1.5295 
09/10/2015, 2.0858 , 1.9787 , 184.1859 , 5.7408 , 1.5308 
12/10/2015, 2.0810 , 1.9883 , 184.0239 , 5.7522 , 1.5343 
13/10/2015, 2.0861 , 1.9755 , 182.4749 , 5.7087 , 1.5224 
14/10/2015, 2.1262 , 2.0059 , 184.0743 , 5.7870 , 1.5436 
15/10/2015, 2.1128 , 1.9924 , 183.2355 , 5.7976 , 1.5459 
16/10/2015, 2.1261 , 1.9955 , 184.1163 , 5.7926 , 1.5446 
19/10/2015, 2.1334 , 2.0087 , 184.9550 , 5.8055 , 1.5480 
20/10/2015, 2.1289 , 2.0011 , 185.3963 , 5.7980 , 1.5460 
21/10/2015, 2.1423 , 2.0248 , 185.4462 , 5.7976 , 1.5459 
22/10/2015, 2.1339 , 2.0210 , 185.4868 , 5.7805 , 1.5411 
23/10/2015, 2.1243 , 2.0192 , 185.9741 , 5.7536 , 1.5352 
26/10/2015, 2.1153 , 2.0177 , 185.6684 , 5.7607 , 1.5361 
27/10/2015, 2.1170 , 2.0276 , 184.1727 , 5.7428 , 1.5312 
28/10/2015, 2.1448 , 2.0146 , 184.7286 , 5.7458 , 1.5320 
29/10/2015, 2.1602 , 2.0142 , 185.2868 , 5.7360 , 1.5294 
30/10/2015, 2.1650 , 2.0206 , 186.4279 , 5.7919 , 1.5443 
02/11/2015, 2.1593 , 2.0195 , 186.1542 , 5.7860 , 1.5428 
03/11/2015, 2.1480 , 2.0191 , 186.5743 , 5.7748 , 1.5399 
04/11/2015, 2.1507 , 2.0211 , 187.0694 , 5.7695 , 1.5384 
05/11/2015, 2.1350 , 2.0075 , 185.3943 , 5.7191 , 1.5250 
06/11/2015, 2.1422 , 2.0043 , 185.7034 , 5.6543 , 1.5077 
09/11/2015, 2.1421 , 2.0057 , 186.2816 , 5.6658 , 1.5108 
10/11/2015, 2.1503 , 2.0048 , 186.2459 , 5.6664 , 1.5110 
11/11/2015, 2.1537 , 2.0173 , 186.8507 , 5.7005 , 1.5201 
12/11/2015, 2.1373 , 2.0216 , 186.7798 , 5.6981 , 1.5194 
13/11/2015, 2.1355 , 2.0279 , 186.6069 , 5.6990 , 1.5196 
16/11/2015, 2.1451 , 2.0318 , 187.0570 , 5.6996 , 1.5198 
17/11/2015, 2.1372 , 2.0271 , 187.8539 , 5.7068 , 1.5217 
18/11/2015, 2.1478 , 2.0293 , 188.0080 , 5.7043 , 1.5211 
19/11/2015, 2.1237 , 2.0295 , 187.8838 , 5.7359 , 1.5295 
20/11/2015, 2.1035 , 2.0290 , 186.8648 , 5.7068 , 1.5217 
23/11/2015, 2.1033 , 2.0215 , 186.0508 , 5.6753 , 1.5131 
24/11/2015, 2.0851 , 2.0095 , 184.5350 , 5.6611 , 1.5069 
25/11/2015, 2.0838 , 2.0062 , 185.1254 , 5.6592 , 1.5068 
26/11/2015, 2.0927 , 2.0112 , 185.3843 , 5.6775 , 1.5126 
27/11/2015, 2.0933 , 2.0121 , 184.8057 , 5.6494 , 1.5053 
30/11/2015, 2.0777 , 2.0051 , 185.5884 , 5.6501 , 1.5053 
01/12/2015, 2.0602 , 2.0130 , 184.9685 , 5.6505 , 1.5054 
02/12/2015, 2.0418 , 1.9948 , 184.4889 , 5.6059 , 1.4942 
03/12/2015, 2.0620 , 2.0138 , 185.2134 , 5.6417 , 1.5036 
04/12/2015, 2.0534 , 2.0160 , 185.9235 , 5.6660 , 1.5101 
07/12/2015, 2.0713 , 2.0323 , 185.7802 , 5.6546 , 1.5071 
08/12/2015, 2.0736 , 2.0312 , 184.1983 , 5.6214 , 1.4984 
09/12/2015, 2.1016 , 2.0581 , 185.3570 , 5.6963 , 1.5182 
10/12/2015, 2.0783 , 2.0608 , 184.2608 , 5.6892 , 1.5163 
11/12/2015, 2.1103 , 2.0847 , 184.0379 , 5.7072 , 1.5211 
14/12/2015, 2.0881 , 2.0781 , 182.4955 , 5.6715 , 1.5116 
15/12/2015, 2.0987 , 2.0700 , 183.1793 , 5.6460 , 1.5048 
16/12/2015, 2.0861 , 2.0749 , 182.7609 , 5.6299 , 1.5005 
17/12/2015, 2.0922 , 2.0748 , 182.5724 , 5.5824 , 1.4882 
18/12/2015, 2.0737 , 2.0692 , 180.9648 , 5.5862 , 1.4893 
21/12/2015, 2.0715 , 2.0811 , 180.2695 , 5.5860 , 1.4886 
22/12/2015, 2.0499 , 2.0665 , 179.2342 , 5.5631 , 1.4825 
23/12/2015, 2.0570 , 2.0604 , 179.8731 , 5.5785 , 1.4868 
24/12/2015, 2.0516 , 2.0689 , 179.6041 , 5.5999 , 1.4921 
29/12/2015, 2.0289 , 2.0484 , 178.2502 , 5.5474 , 1.4795 
30/12/2015, 2.0339 , 2.0599 , 178.8266 , 5.5690 , 1.4833 
31/12/2015, 2.0264 , 2.0584 , 178.4059 , 5.5629 , 1.4819 
04/01/2016, 2.0498 , 2.0481 , 175.2398 , 5.5113 , 1.4689 
05/01/2016, 2.0531 , 2.0482 , 174.5190 , 5.4956 , 1.4647 
06/01/2016, 2.0684 , 2.0584 , 173.3121 , 5.4835 , 1.4607 
07/01/2016, 2.0752 , 2.0490 , 171.9953 , 5.4695 , 1.4566 
08/01/2016, 2.0846 , 2.0584 , 171.1213 , 5.4598 , 1.4540 
11/01/2016, 2.0788 , 2.0618 , 170.5503 , 5.4564 , 1.4531 
12/01/2016, 2.0582 , 2.0505 , 169.4613 , 5.3923 , 1.4366 
13/01/2016, 2.0639 , 2.0589 , 170.8948 , 5.4226 , 1.4441 
14/01/2016, 2.0677 , 2.0664 , 169.9381 , 5.3991 , 1.4393 
15/01/2016, 2.0792 , 2.0722 , 167.2488 , 5.3634 , 1.4307 
18/01/2016, 2.0753 , 2.0711 , 167.5298 , 5.3515 , 1.4270 
19/01/2016, 2.0445 , 2.0541 , 166.6305 , 5.3044 , 1.4144 
20/01/2016, 2.0734 , 2.0778 , 164.8555 , 5.3202 , 1.4186 
21/01/2016, 2.0347 , 2.0264 , 165.7894 , 5.3070 , 1.4135 
22/01/2016, 2.0397 , 2.0254 , 169.8510 , 5.3777 , 1.4331 
25/01/2016, 2.0466 , 2.0311 , 169.2066 , 5.3523 , 1.4267 
26/01/2016, 2.0464 , 2.0190 , 169.6510 , 5.3739 , 1.4325 
27/01/2016, 2.0236 , 2.0091 , 169.3138 , 5.3489 , 1.4258 
28/01/2016, 2.0302 , 2.0270 , 170.7424 , 5.3977 , 1.4388 
29/01/2016, 2.0061 , 1.9968 , 171.7620 , 5.3223 , 1.4187 
01/02/2016, 2.0277 , 2.0122 , 173.8861 , 5.3855 , 1.4366 
02/02/2016, 2.0391 , 2.0228 , 172.8714 , 5.3932 , 1.4376 
03/02/2016, 2.0526 , 2.0198 , 172.1418 , 5.4724 , 1.4592 
04/02/2016, 2.0160 , 1.9953 , 170.7667 , 5.4675 , 1.4578 
05/02/2016, 2.0440 , 2.0058 , 169.4394 , 5.4315 , 1.4482 
08/02/2016, 2.0311 , 2.0071 , 166.0510 , 5.3887 , 1.4368 
09/02/2016, 2.0461 , 2.0020 , 166.1025 , 5.4322 , 1.4484 
10/02/2016, 2.0392 , 2.0131 , 165.4513 , 5.4232 , 1.4460 
11/02/2016, 2.0403 , 2.0182 , 161.4988 , 5.4138 , 1.4435 
12/02/2016, 2.0412 , 2.0100 , 162.9561 , 5.4225 , 1.4458 
15/02/2016, 2.0234 , 1.9985 , 165.4953 , 5.4211 , 1.4455 
16/02/2016, 2.0182 , 1.9877 , 162.8423 , 5.3658 , 1.4307 
17/02/2016, 1.9967 , 1.9600 , 163.5661 , 5.3683 , 1.4314 
18/02/2016, 2.0098 , 1.9657 , 163.2552 , 5.3880 , 1.4366 
19/02/2016, 2.0118 , 1.9741 , 160.8919 , 5.3505 , 1.4266 
22/02/2016, 1.9548 , 1.9347 , 159.7114 , 5.3013 , 1.4135 
23/02/2016, 1.9547 , 1.9466 , 158.0747 , 5.2901 , 1.4105 
24/02/2016, 1.9415 , 1.9196 , 154.7706 , 5.2252 , 1.3932 
25/02/2016, 1.9368 , 1.8968 , 157.1773 , 5.2314 , 1.3949 
26/02/2016, 1.9360 , 1.8768 , 157.9159 , 5.1989 , 1.3862 
29/02/2016, 1.9508 , 1.8881 , 157.2445 , 5.2241 , 1.3929 
01/03/2016, 1.9470 , 1.8721 , 158.1741 , 5.2220 , 1.3925 
02/03/2016, 1.9372 , 1.8909 , 160.2171 , 5.2740 , 1.4064 
03/03/2016, 1.9208 , 1.8939 , 160.7980 , 5.3092 , 1.4156 
04/03/2016, 1.9182 , 1.8995 , 161.7781 , 5.3316 , 1.4216 
07/03/2016, 1.9024 , 1.8887 , 161.2552 , 5.3274 , 1.4205 
08/03/2016, 1.9098 , 1.9056 , 159.7885 , 5.3298 , 1.4211 
09/03/2016, 1.8953 , 1.8917 , 160.5664 , 5.3340 , 1.4222 
10/03/2016, 1.9212 , 1.9070 , 162.2128 , 5.3658 , 1.4307 
11/03/2016, 1.9061 , 1.9062 , 163.3976 , 5.3987 , 1.4395 
14/03/2016, 1.9059 , 1.9040 , 162.7093 , 5.3713 , 1.4323 
15/03/2016, 1.8978 , 1.8922 , 159.8804 , 5.3120 , 1.4165 
16/03/2016, 1.8966 , 1.8842 , 160.3056 , 5.2874 , 1.4099 
17/03/2016, 1.8971 , 1.8811 , 161.2737 , 5.4340 , 1.4490 
18/03/2016, 1.9052 , 1.8845 , 161.6714 , 5.4430 , 1.4514 
21/03/2016, 1.8962 , 1.8819 , 160.7695 , 5.4010 , 1.4402 
22/03/2016, 1.8645 , 1.8557 , 158.9603 , 5.3317 , 1.4217 
23/03/2016, 1.8732 , 1.8631 , 158.9322 , 5.2919 , 1.4111 
24/03/2016, 1.8817 , 1.8771 , 159.3068 , 5.3042 , 1.4143 
29/03/2016, 1.8845 , 1.8778 , 161.7764 , 5.3506 , 1.4266 
30/03/2016, 1.8773 , 1.8696 , 162.4533 , 5.4189 , 1.4448 
31/03/2016, 1.8685 , 1.8594 , 161.5943 , 5.3928 , 1.4378 
01/04/2016, 1.8562 , 1.8572 , 159.4252 , 5.3199 , 1.4185 
04/04/2016, 1.8767 , 1.8655 , 158.9731 , 5.3593 , 1.4291 
05/04/2016, 1.8747 , 1.8629 , 156.1273 , 5.3000 , 1.4133 
06/04/2016, 1.8630 , 1.8520 , 154.9037 , 5.2824 , 1.4086 
07/04/2016, 1.8747 , 1.8549 , 152.0884 , 5.2855 , 1.4094 
08/04/2016, 1.8634 , 1.8301 , 152.9090 , 5.2899 , 1.4106 
11/04/2016, 1.8760 , 1.8425 , 153.7979 , 5.3489 , 1.4263 
12/04/2016, 1.8616 , 1.8256 , 154.2847 , 5.3283 , 1.4208 
13/04/2016, 1.8598 , 1.8152 , 155.2257 , 5.3279 , 1.4207 
14/04/2016, 1.8352 , 1.8154 , 154.4088 , 5.3028 , 1.4140 
15/04/2016, 1.8403 , 1.8257 , 154.1716 , 5.3170 , 1.4178 
18/04/2016, 1.8420 , 1.8334 , 155.1727 , 5.3529 , 1.4274 
19/04/2016, 1.8436 , 1.8217 , 157.4283 , 5.4012 , 1.4402 
20/04/2016, 1.8444 , 1.8233 , 157.3309 , 5.4008 , 1.4401 
21/04/2016, 1.8458 , 1.8224 , 156.9581 , 5.3769 , 1.4338 
22/04/2016, 1.8645 , 1.8223 , 160.6315 , 5.4038 , 1.4409 
25/04/2016, 1.8765 , 1.8363 , 160.8485 , 5.4378 , 1.4500 
26/04/2016, 1.8838 , 1.8405 , 162.1157 , 5.4694 , 1.4584 
27/04/2016, 1.9181 , 1.8389 , 161.7532 , 5.4522 , 1.4537 
28/04/2016, 1.9107 , 1.8275 , 158.1828 , 5.4646 , 1.4571 
29/04/2016, 1.9193 , 1.8349 , 156.7696 , 5.4942 , 1.4650 
03/05/2016, 1.9391 , 1.8471 , 154.5316 , 5.4571 , 1.4551 
04/05/2016, 1.9384 , 1.8627 , 154.7981 , 5.4313 , 1.4482 
05/05/2016, 1.9407 , 1.8639 , 155.6978 , 5.4370 , 1.4497 
06/05/2016, 1.9627 , 1.8650 , 153.9317 , 5.4124 , 1.4432 
09/05/2016, 1.9669 , 1.8681 , 155.9879 , 5.3997 , 1.4398 
10/05/2016, 1.9631 , 1.8724 , 157.7515 , 5.4238 , 1.4462 
11/05/2016, 1.9584 , 1.8590 , 157.1478 , 5.4250 , 1.4465 
12/05/2016, 1.9745 , 1.8581 , 157.6621 , 5.4392 , 1.4503 
13/05/2016, 1.9737 , 1.8566 , 156.5551 , 5.3821 , 1.4351 
16/05/2016, 1.9725 , 1.8580 , 156.7552 , 5.4023 , 1.4405 
17/05/2016, 1.9707 , 1.8667 , 157.6035 , 5.4257 , 1.4467 
18/05/2016, 2.0100 , 1.8914 , 160.2023 , 5.4823 , 1.4617 
19/05/2016, 2.0263 , 1.9171 , 160.2891 , 5.4717 , 1.4585 
20/05/2016, 2.0101 , 1.9054 , 160.3327 , 5.4437 , 1.4515 
23/05/2016, 2.0074 , 1.9026 , 158.2756 , 5.4235 , 1.4461 
24/05/2016, 2.0333 , 1.9133 , 160.5091 , 5.4788 , 1.4609 
25/05/2016, 2.0476 , 1.9253 , 162.2513 , 5.5183 , 1.4714 
26/05/2016, 2.0341 , 1.9060 , 161.0175 , 5.5062 , 1.4682 
27/05/2016, 2.0331 , 1.9049 , 160.5714 , 5.4816 , 1.4616 
31/05/2016, 2.0092 , 1.9036 , 161.4808 , 5.4592 , 1.4557 
01/06/2016, 1.9890 , 1.8869 , 157.7324 , 5.4058 , 1.4414 
02/06/2016, 1.9985 , 1.8947 , 156.8366 , 5.4182 , 1.4447 
03/06/2016, 1.9821 , 1.8813 , 154.9835 , 5.4445 , 1.4517 
06/06/2016, 1.9615 , 1.8573 , 155.1264 , 5.4246 , 1.4464 
07/06/2016, 1.9536 , 1.8634 , 156.1123 , 5.4606 , 1.4560 
08/06/2016, 1.9486 , 1.8461 , 155.1534 , 5.4576 , 1.4552 
09/06/2016, 1.9453 , 1.8405 , 154.0089 , 5.4250 , 1.4465 
10/06/2016, 1.9352 , 1.8251 , 153.2161 , 5.3757 , 1.4334 
13/06/2016, 1.9290 , 1.8222 , 151.8319 , 5.3563 , 1.4282 
14/06/2016, 1.9184 , 1.8142 , 149.5096 , 5.2933 , 1.4114 
15/06/2016, 1.9135 , 1.8324 , 150.2647 , 5.3241 , 1.4196 
16/06/2016, 1.9247 , 1.8331 , 146.1531 , 5.2746 , 1.4064 
17/06/2016, 1.9351 , 1.8399 , 149.0617 , 5.3603 , 1.4293 
20/06/2016, 1.9686 , 1.8802 , 153.4201 , 5.5108 , 1.4694 
21/06/2016, 1.9678 , 1.8803 , 153.3455 , 5.5018 , 1.4670 
22/06/2016, 1.9596 , 1.8826 , 153.7582 , 5.5082 , 1.4687 
